ds,y,unique_id,classe,encoded_id,predictions,forecast_2023
2022-08-01,3034.752325067445,CONFIGURATORS REPOSITORY AND COMMON,0.0,37,,42000.00
2022-08-01,63.99165970225234,CONTEXT REPOSITORY,0.0,38,,777.11
2022-08-01,511.845,COOKIE PORTAL & REPOSITORY,0.0,40,,0.10
2022-08-01,511.355374353088,COOKIE STORE,0.0,41,,5700.95
2022-08-01,19459.255824653592,COOKIE WEB,0.0,42,,187462.62
2022-08-01,576.985,COSMIC (OPERATOR PORTAL),0.0,43,,1278.86
2022-08-01,69.02985557072074,CROSS RENTAL,0.0,45,,337.78
2022-08-01,2406.1690411918453,CUSTOMER BOARD,0.0,46,,0.00
2022-08-01,1436.6916959877462,CUSTOMER CARE CHATBOT PLATFORM,0.0,47,,180000.00
2022-08-01,260.68558178728864,CUSTOMER EXPERIENCE MEASURE,0.0,48,,1605.82
2022-08-01,5222.837456973572,CUSTOMER MOBILE APP,0.0,50,,34519.27
2022-08-01,114.620794795,DAM API,0.0,52,,499.40
2022-08-01,24919.40526243085,DAMEO,0.0,53,,16404.51
2022-08-01,0.0781660561298289,DASHBOARD DATA PRIVACY CCDP,0.0,54,,1.03
2022-08-01,5316.085402131862,DATA COMPLIANCE,0.0,55,,75246.47
2022-08-01,7.222207985005789,DATA MARKETPLACE (AMS),0.0,56,,113042.79
2022-08-01,3503.108073934388,DATA QUALITY,0.0,57,,36000.00
2022-08-01,1746.3165292618346,DELIVERY SIMULATION TOOL,0.0,58,,13552.13
2022-08-01,2302.6551173395605,DELTA,0.0,59,,21922.43
2022-08-01,0.293627840380973,DEPRECATD PAYMENT DATA TOOLBOX,0.0,60,,87.30
2022-08-01,5696.806409596496,DIGITAL DOCUMENT GENERATOR BRICK (DDGB),0.0,61,,48000.00
2022-08-01,34206.54604364532,DOP - DIGITAL OFFER PLATFORM,0.0,62,,24000.00
2022-08-01,4.785620095111552,ENGINEERING BOARD,0.0,63,,47.71
2022-08-01,3.0285,ENGINEERING TOOLS,0.0,64,,206.92
2022-08-01,1496.1752204273182,FIDLIGHT,0.0,66,,0.00
2022-08-01,424.3609087216627,FLASH REPORT,0.0,67,,9407.71
2022-08-01,71.68406874226666,FLOYD - FRONT LOYALTY DESK,0.0,68,,0.00
2022-08-01,215.18461057122812,GENESYS CLOUD - CONTACT CENTER SOLUTION,0.0,69,,1200.00
2022-08-01,4192.6886693,GESTION CLIENT (WCM),0.0,70,,0.00
2022-08-01,0.0487597719720776,GIFTEO,0.0,71,,0.93
2022-08-01,1163.2572945179998,GOODWILL,0.0,72,,12451.85
2022-08-01,1097.252629034399,HOMEVISITS,0.0,73,,10935.65
2022-08-01,459.02630109732354,HOMMY,0.0,74,,4064.04
2022-08-01,640.9130555555556,IKY  (I KNOW YOU) - CUSTOMER DATA MANAGEMENT,0.0,75,,1697.26
2022-08-01,6721.893152371122,INSTALA,0.0,76,,97448.55
2022-08-01,4758.686773367788,IPOSE,0.0,77,,2400.00
2022-08-01,98.72106267624696,KATAPULT-TEAM-TOOLS,0.0,78,,0.66
2022-08-01,3873.3838533356993,KOBI MODULES - ADD TO CART,0.0,80,,36472.97
2022-08-01,1529.3421667365,KOBI MODULES - ADD TO WISHLIST,0.0,81,,12959.07
2022-08-01,4159.961750617101,KOBI MODULES - CALCULATORS,0.0,82,,36000.00
2022-08-01,12700.078212951434,KOBI MODULES - CHECKOUT,0.0,84,,156000.00
2022-08-01,5587.8708013934,KOBI MODULES - CRO,0.0,85,,39600.00
2022-08-01,12415.674282828904,KOBI MODULES - CROSS COMPONENTS,0.0,86,,138837.18
2022-08-01,3838.9208765527,KOBI MODULES - CUSTOMER HELP,0.0,87,,33219.18
2022-08-01,2530.8202802395163,KOBI MODULES - CUSTOMER LOGIN,0.0,88,,25471.84
2022-08-01,16198.530276067617,KOBI MODULES - CUSTOMER SPACE,0.0,89,,181023.04
2022-08-01,5859.955219374299,KOBI MODULES - EDITORIAL,0.0,90,,64802.33
2022-08-01,1674.6407507631995,KOBI MODULES - GIFT CARDS,0.0,91,,22849.28
2022-08-01,2893.77511394,KOBI MODULES - HOMEPAGE,0.0,92,,29847.95
2022-08-01,598.0462600937,KOBI MODULES - MKP OFFER CATALOG MANAGEMENT,0.0,94,,4949.87
2022-08-01,310.677,KOBI MODULES - MKP ORDER MANAGEMENT,0.0,95,,2931.94
2022-08-01,140.1355,KOBI MODULES - MKP PORTAL CROSS COMPONENTS,0.0,96,,1178.31
2022-08-01,687.6288661524,KOBI MODULES - MKP PRODUCT CATALOG MANAGEMENT,0.0,97,,6266.41
2022-08-01,1127.5043752491,KOBI MODULES - MKP SELLERS,0.0,98,,23230.04
2022-08-01,23675.0769851289,KOBI MODULES - PRODUCT CATEGORIES,0.0,100,,164256.81
2022-08-01,6263.5252081452,KOBI MODULES - PRODUCT DETAILS,0.0,101,,35233.28
2022-08-01,6325.62473,KOBI MODULES - PRODUCT RECOMMENDATION,0.0,102,,70083.51
2022-08-01,2123.399135,KOBI MODULES - PRODUCT REVIEWS,0.0,103,,19558.59
2022-08-01,922.1706671077,KOBI MODULES - QUESTION AND ANSWERS,0.0,104,,8392.64
2022-08-01,280.3799585556,KOBI MODULES - SALES FOLLOWUP,0.0,105,,4916.03
2022-08-01,9022.7388764795,KOBI MODULES - SEARCH,0.0,106,,96000.00
2022-08-01,835.4620448269001,KOBI MODULES - SEO LANDING PAGES,0.0,107,,6000.00
2022-08-01,12780.552656103995,KOBI MODULES - SEO PAGES GENERATOR,0.0,108,,85346.31
2022-08-01,7008.773121785315,KOBI MODULES - SERVICES,0.0,109,,66749.38
2022-08-01,8494.268488456299,KOBI MODULES - STORE,0.0,110,,94693.99
2022-08-01,1064.0886585059222,LEGACY TRANSLATOR,0.0,112,,1955.79
2022-08-01,656.9299301177691,LOCAL TOOLBOX,0.0,113,,4800.00
2022-08-01,4072.802740921557,LOCUS,0.0,114,,38498.79
2022-08-01,84.12,LOYALTY MOBILE APP,0.0,116,,0.00
2022-08-01,866.5796610775,LOYALTY-ORCHESTRATOR,0.0,117,,8955.54
2022-08-01,0.02,LYSA - LOYALTY SERVICE ACCOUNT,0.0,118,,0.18
2022-08-01,2684.4258218629016,MAILBREW,0.0,119,,30000.00
2022-08-01,20556.576886599865,MEDIA INTEGRATOR,0.0,121,,2400.00
2022-08-01,819.777873579439,MEDIA ORDER MANAGER,0.0,122,,7369.94
2022-08-01,3.2951650000000003,MEDIA PICKER,0.0,123,,0.00
2022-08-01,5570.885219675354,MESSAGEO,0.0,124,,54000.00
2022-08-01,0.1943025364770418,MIRAKL,0.0,125,,27.12
2022-08-01,2433.2761498054,MODEL SELECTOR,0.0,126,,59664.91
2022-08-01,1185.5185136887,MONITORING SEO,0.0,127,,0.00
2022-08-01,5577.053525426092,MOVE CUSTOMER,0.0,128,,0.00
2022-08-01,7078.435978381539,MOVE CUSTOMER ORDER,0.0,129,,1527.21
2022-08-01,123.32041666666666,MOVE LOYALTY,0.0,130,,0.00
2022-08-01,125.723635,MULTIPLE REVIEWS APP,0.0,131,,1188.65
2022-08-01,2028.7780283156096,MYHOME,0.0,132,,27104.85
2022-08-01,2190.308,NDB - NEW DEPOSIT BRICK,0.0,133,,14400.00
2022-08-01,879.3748594765655,NEWDEAL,0.0,134,,9763.70
2022-08-01,1809.650159057184,NEXT PRODUCT TO BUY,0.0,135,,22797.33
2022-08-01,1801.853448685621,NOTIFY,0.0,136,,16893.13
2022-08-01,24726.94217823664,OFFER REPOSITORY,0.0,137,,349830.79
2022-08-01,7666.985163721476,OLT,0.0,138,,1327.51
2022-08-01,3223.900603700204,OMNICARE,0.0,139,,240.00
2022-08-01,1624.4080320138428,ONLINE EXPERIENCE WEB FRONT,0.0,141,,11941.04
2022-08-01,2136.203532133707,OPCOM ADVISOR,0.0,142,,30000.00
2022-08-01,2635.4332077709,OPECOM V2,0.0,143,,0.00
2022-08-01,12385.17089589477,OPTIMEEZE,0.0,144,,162837.89
2022-08-01,63388.32659502327,OPUS,0.0,145,,864000.00
2022-08-01,3229.203586707606,OPUS CATALOGS BROADCAST,0.0,146,,24422.43
2022-08-01,1658.302806164,OPUS CATEGORY,0.0,147,,9600.00
2022-08-01,0.11501,OPUS CROSS SELL,0.0,149,,0.00
2022-08-01,3869.740771537963,OPUS DIY KNOWLEDGE GRAPH,0.0,150,,15712.33
2022-08-01,406.92050000000006,OPUS INTERFACE,0.0,151,,2783.49
2022-08-01,2193.14613,OPUS LEGACY,0.0,152,,0.00
2022-08-01,948.7346015815,OPUS NAVIGATION,0.0,153,,8400.00
2022-08-01,5178.7078522635,OPUS PRODUCT AND DECISION,0.0,154,,40571.26
2022-08-01,726.5129737340927,OPUS RANKING,0.0,155,,22680.00
2022-08-01,10.019304166788295,OPUS RECOMMENDATION,0.0,156,,1539.47
2022-08-01,514.5329948693897,OPUS SEARCH,0.0,157,,4200.00
2022-08-01,965.6027190198998,ORDERSWITCHER,0.0,158,,28514.36
2022-08-01,24958.24035883809,OREO,0.0,159,,391942.70
2022-08-01,45795.92848470547,ORION,0.0,160,,2339.47
2022-08-01,93.8425,OTR - OPERATIONAL TEAM REPOSITORY,0.0,161,,1200.00
2022-08-01,480.0547281383161,PAYMENT CROSS TECHNOLOGIES,0.0,162,,5871.40
2022-08-01,1128.93887716,PAYMENT DATA REPOSITORY,0.0,163,,13534.95
2022-08-01,1774.3587699999998,PDC,0.0,164,,0.00
2022-08-01,1507.6425297451738,PICK UP PLANNING,0.0,165,,18169.39
2022-08-01,553.6956341443713,PLATFORMSMS,0.0,166,,0.00
2022-08-01,38.6127330933,POSLOG ACL COFFRE,0.0,169,,120.00
2022-08-01,295.56172427625285,POSLOG ACL TIC,0.0,170,,1200.00
2022-08-01,92.40327553931095,POSLOG ACL TICCAI,0.0,171,,1680.00
2022-08-01,5647.681978069273,PRODUCT MATCH AND MERGE - PMM,0.0,173,,83271.93
2022-08-01,3.9407303119,PRODUCT MEDIA BOARD,0.0,174,,0.00
2022-08-01,49.32,PRODUCT PUBLICATION TRACKING,0.0,175,,0.00
2022-08-01,6422.974383289003,PRODUCT REVIEWS,0.0,176,,93356.94
2022-08-01,4605.180959389911,PROJECT BOOSTER,0.0,177,,44310.13
2022-08-01,515.0245,PROJECT EXECUTION,0.0,178,,2867.45
2022-08-01,3397.0974221314987,PVR,0.0,179,,7203.78
2022-08-01,54578.80022271608,PYXIS,0.0,180,,36219.91
2022-08-01,4587.9248825188215,PYXIS SAPHIR,0.0,181,,4744.24
2022-08-01,739.9894655598,QB,0.0,182,,0.00
2022-08-01,96.935,QBOOSTING BY ULYS,0.0,183,,1896.12
2022-08-01,11084.190940728586,QMS - QUALITY MANAGEMENT SYSTEM,0.0,184,,0.00
2022-08-01,1125.1143165749515,QUESTION AND ANSWERS,0.0,185,,19838.28
2022-08-01,3953.382419374404,QUOTATION,0.0,186,,36000.00
2022-08-01,1.8,RETURN MANAGEMENT FOR CASHING,0.0,187,,586.38
2022-08-01,139.5489814626,RETURNS AUDIT MANAGEMENT,0.0,188,,3230.61
2022-08-01,19309.88849283474,SAFE,0.0,189,,0.00
2022-08-01,119.9445,SALESFORCE SELLERS,0.0,190,,1995.00
2022-08-01,222.9945,SCO BY ULYS,0.0,191,,5024.89
2022-08-01,80.2177582879,SELF LOYALTY,0.0,194,,0.00
2022-08-01,90.4265601643,SELLER DELIVERY REPOSITORY,0.0,195,,0.00
2022-08-01,715.2164998106999,SELLER MANAGEMENT,0.0,196,,73289.31
2022-08-01,2837.8908943909,SELLER ORDER MANAGEMENT,0.0,197,,52713.92
2022-08-01,823.1985,SELLER PORTAL,0.0,198,,11543.84
2022-08-01,619.3273131389,SELLER PRICING,0.0,199,,19303.46
2022-08-01,616.5856393531,SELLER SERVICES MANAGEMENT,0.0,200,,16720.69
2022-08-01,578.3371519617,SELLERS REVIEWS,0.0,201,,5414.64
2022-08-01,513.690155,SEO URL RESOLVER,0.0,202,,5455.43
2022-08-01,1128.280767797058,SERVICE INVOICING,0.0,203,,53953.65
2022-08-01,279.27950642871383,SERVICE MASTER DATA,0.0,204,,14400.00
2022-08-01,233.6342635119,SERVICE PROVIDER MATCHING,0.0,205,,2490.91
2022-08-01,518.7076356524999,SITEMAP,0.0,207,,7200.00
2022-08-01,147.6198335154766,SOFTWARE ARCHITECTURE TOOLS,0.0,209,,6653.62
2022-08-01,4068.143885,SOLUTION OFFER DESIGN,0.0,210,,36095.89
2022-08-01,2491.256116943488,STAMBIA,0.0,211,,0.00
2022-08-01,32019.41884303877,STC,0.0,212,,6304.46
2022-08-01,88.35673685159612,STORE REVIEWS,0.0,213,,2373.77
2022-08-01,708.4679363150999,STORE SIS,0.0,214,,7200.00
2022-08-01,2561.1853816,STREAMSERVE,0.0,215,,0.00
2022-08-01,2711.1468928631275,TANDEM,0.0,217,,25636.28
2022-08-01,244.7398303285,TANDEM PRO,0.0,218,,2208.83
2022-08-01,22438.77687483146,TEMPO,0.0,219,,190682.99
2022-08-01,66.57799947550488,THOR,0.0,220,,915.80
2022-08-01,1236.7153960053,TO DO FOR SALES,0.0,222,,13330.64
2022-08-01,688.0706344586764,TREND ME NOW,0.0,223,,6000.00
2022-08-01,13142.554109109526,ULYS,0.0,224,,143244.83
2022-08-01,136.8661119516,URL SHORTENER,0.0,225,,1511.00
2022-08-01,3212.5543888888888,VFP - ONLINE INSTALLATION OFFERS,0.0,226,,12266.03
2022-08-01,4998.756333090195,VISUAL RECOGNITION,0.0,227,,33986.49
2022-08-01,2578.451075587825,WAC-WEBACCOUNT,0.0,228,,0.00
2022-08-01,1237.6940655095973,WEBOPS,0.0,229,,0.00
2022-08-01,15262.608050620807,WLL,0.0,230,,0.00
2022-09-01,4.455,0 - STARTER PACK,0.0,0,,36.12
2022-09-01,0.2169501614346395,3D MEDIA MANAGEMENT (POC),0.0,1,,93.28
2022-09-01,2039.0149038312184,ARTY,0.0,3,,16800.00
2022-09-01,1907.8880108772591,AUDIENCE SHARING,0.0,4,,20268.61
2022-09-01,1567.682848022017,AUTHORIZATIONS,0.0,5,,43368.72
2022-09-01,22310.293909030035,BACK OFFICE MARKETPLACE - BOMP,0.0,7,,243586.14
2022-09-01,829.776791194275,BIP (BRIQUE INTEGRATION POSE),0.0,8,,12000.00
2022-09-01,3054.9981013765005,BOMP OFFERS,0.0,9,,45315.37
2022-09-01,1007.636655,BOMP POLLER OFFER PRODUCT,0.0,10,,23530.32
2022-09-01,3467.037617118,BOMP PRODUCTS,0.0,11,,65467.42
2022-09-01,1648.0099569683027,BOOMERANG (INTERACTIVE RETURN SYSTEM),0.0,12,,13203.88
2022-09-01,42.39963901592768,BOOSTER,0.0,13,,38564.51
2022-09-01,1280.713418720025,BRIQUE DE COTATION (BDC),0.0,14,,0.00
2022-09-01,382.4713758604463,BU PERFORMANCE,0.0,15,,3600.00
2022-09-01,0.014854762391792,BUNDLE INSTALLER,0.0,16,,0.23
2022-09-01,8273.581078606227,CATALOG OF PRODUCT AND SERVICES,0.0,18,,164051.82
2022-09-01,1873.504421144473,CCDP - PERFORMANCE & RELIABILITY,0.0,20,,41890.41
2022-09-01,0.0355141082500792,CCDP ORGANIGRAMME,0.0,21,,0.00
2022-09-01,3338.762177175693,CIAM,0.0,22,,32821.41
2022-09-01,1591.018911214,COCKPIT MARKETPLACE,0.0,23,,0.00
2022-09-01,0.078093957272993,COLIBRI FEEDBACK MANAGER,0.0,24,,1.03
2022-09-01,0.078093957272993,COLIBRI GREENZONE PACTOOL,0.0,25,,1.04
2022-09-01,154.443093957273,COLIBRI MANAGE,0.0,26,,1.03
2022-09-01,9728.49774090208,COLIBRI PASSPORT,0.0,27,,123730.42
2022-09-01,471.93718255178186,COLIBRI PERMANENT INVENTORY,0.0,28,,10128.91
2022-09-01,11018.95786819477,COLIBRI PRODUCT SHEET,0.0,29,,99885.64
2022-09-01,0.078093957272993,COLIBRI QBAT,0.0,30,,1.04
2022-09-01,0.078093957272993,COLIBRI SALES,0.0,31,,1.04
2022-09-01,0.078093957272993,COLIBRI SCAN EVERYTHING,0.0,32,,1.04
2022-09-01,0.078093957272993,COLIBRI TASKLIST,0.0,33,,1.04
2022-09-01,108.60985734617506,COMMERCE PERFORMANCE PUBLICATION,0.0,34,,942.55
2022-09-01,1939.6309783706,COMMERCIAL EDITORIAL CONTENT,0.0,35,,27826.06
2022-09-01,1361.5121220442977,COMMUNITY SPACE,0.0,36,,15256.97
2022-09-01,2860.7684453436736,CONFIGURATORS REPOSITORY AND COMMON,0.0,37,,42000.00
2022-09-01,63.9384855679815,CONTEXT REPOSITORY,0.0,38,,777.11
2022-09-01,462.525,COOKIE PORTAL & REPOSITORY,0.0,40,,0.10
2022-09-01,516.6887657065904,COOKIE STORE,0.0,41,,5700.95
2022-09-01,19090.164561289603,COOKIE WEB,0.0,42,,187462.62
2022-09-01,563.883,COSMIC (OPERATOR PORTAL),0.0,43,,1278.86
2022-09-01,116.32843569054256,CROSS RENTAL,0.0,45,,337.78
2022-09-01,2406.4344732918453,CUSTOMER BOARD,0.0,46,,0.00
2022-09-01,1251.433964943607,CUSTOMER CARE CHATBOT PLATFORM,0.0,47,,180000.00
2022-09-01,258.05937554780246,CUSTOMER EXPERIENCE MEASURE,0.0,48,,1605.82
2022-09-01,4288.229316691767,CUSTOMER MOBILE APP,0.0,50,,34519.27
2022-09-01,148.2387585045,DAM API,0.0,52,,499.40
2022-09-01,54790.02485502271,DAMEO,0.0,53,,16404.51
2022-09-01,0.078093957272993,DASHBOARD DATA PRIVACY CCDP,0.0,54,,1.03
2022-09-01,6237.775967429223,DATA COMPLIANCE,0.0,55,,75246.47
2022-09-01,82.37435573187093,DATA MARKETPLACE (AMS),0.0,56,,113042.79
2022-09-01,3320.718137581104,DATA QUALITY,0.0,57,,36000.00
2022-09-01,1806.9818674105245,DELIVERY SIMULATION TOOL,0.0,58,,13552.13
2022-09-01,2227.8005557439924,DELTA,0.0,59,,21922.43
2022-09-01,8.332041522824378,DEPRECATD PAYMENT DATA TOOLBOX,0.0,60,,87.30
2022-09-01,4833.117413932647,DIGITAL DOCUMENT GENERATOR BRICK (DDGB),0.0,61,,48000.00
2022-09-01,24044.48148282033,DOP - DIGITAL OFFER PLATFORM,0.0,62,,24000.00
2022-09-01,6.7475,ENGINEERING TOOLS,0.0,64,,206.92
2022-09-01,1632.2789484229588,FIDLIGHT,0.0,66,,0.00
2022-09-01,575.5147859060065,FLASH REPORT,0.0,67,,9407.71
2022-09-01,71.25112711096666,FLOYD - FRONT LOYALTY DESK,0.0,68,,0.00
2022-09-01,708.2867168266029,GENESYS CLOUD - CONTACT CENTER SOLUTION,0.0,69,,1200.00
2022-09-01,12677.616197864822,GESTION CLIENT (WCM),0.0,70,,0.00
2022-09-01,0.0432776622336101,GIFTEO,0.0,71,,0.93
2022-09-01,1134.107473377,GOODWILL,0.0,72,,12451.85
2022-09-01,1073.7969680940628,HOMEVISITS,0.0,73,,10935.65
2022-09-01,485.9280669699564,HOMMY,0.0,74,,4064.04
2022-09-01,440.21267241379314,IKY  (I KNOW YOU) - CUSTOMER DATA MANAGEMENT,0.0,75,,1697.26
2022-09-01,6589.605126804313,INSTALA,0.0,76,,97448.55
2022-09-01,5184.363630415442,IPOSE,0.0,77,,2400.00
2022-09-01,49.39809395727299,KATAPULT-TEAM-TOOLS,0.0,78,,0.66
2022-09-01,660.6778323861,KOBI MODULES - AB TESTING,0.0,79,,2955.94
2022-09-01,3890.6191000036,KOBI MODULES - ADD TO CART,0.0,80,,36472.97
2022-09-01,1319.4849440673,KOBI MODULES - ADD TO WISHLIST,0.0,81,,12959.07
2022-09-01,3422.833671903072,KOBI MODULES - CALCULATORS,0.0,82,,36000.00
2022-09-01,1334.2896899999996,KOBI MODULES - CATEGORIES ENRICHMENT,0.0,83,,3505.96
2022-09-01,15590.547767737327,KOBI MODULES - CHECKOUT,0.0,84,,156000.00
2022-09-01,3573.2380398711,KOBI MODULES - CRO,0.0,85,,39600.00
2022-09-01,11495.6841863576,KOBI MODULES - CROSS COMPONENTS,0.0,86,,138837.18
2022-09-01,3847.4563016491,KOBI MODULES - CUSTOMER HELP,0.0,87,,33219.18
2022-09-01,2542.9511166986417,KOBI MODULES - CUSTOMER LOGIN,0.0,88,,25471.84
2022-09-01,16085.57634063884,KOBI MODULES - CUSTOMER SPACE,0.0,89,,181023.04
2022-09-01,5860.740281251601,KOBI MODULES - EDITORIAL,0.0,90,,64802.33
2022-09-01,1680.0228474740002,KOBI MODULES - GIFT CARDS,0.0,91,,22849.28
2022-09-01,2884.7611066719,KOBI MODULES - HOMEPAGE,0.0,92,,29847.95
2022-09-01,690.2165071046,KOBI MODULES - MKP OFFER CATALOG MANAGEMENT,0.0,94,,4949.87
2022-09-01,310.9365,KOBI MODULES - MKP ORDER MANAGEMENT,0.0,95,,2931.94
2022-09-01,138.97,KOBI MODULES - MKP PORTAL CROSS COMPONENTS,0.0,96,,1178.31
2022-09-01,690.3642138653,KOBI MODULES - MKP PRODUCT CATALOG MANAGEMENT,0.0,97,,6266.41
2022-09-01,1389.8748099179998,KOBI MODULES - MKP SELLERS,0.0,98,,23230.04
2022-09-01,8029.09049,KOBI MODULES - NAVIGATION,0.0,99,,27533.83
2022-09-01,14242.3050900914,KOBI MODULES - PRODUCT CATEGORIES,0.0,100,,164256.81
2022-09-01,5935.4795302785,KOBI MODULES - PRODUCT DETAILS,0.0,101,,35233.28
2022-09-01,6355.665095,KOBI MODULES - PRODUCT RECOMMENDATION,0.0,102,,70083.51
2022-09-01,2153.300725,KOBI MODULES - PRODUCT REVIEWS,0.0,103,,19558.59
2022-09-01,926.5018898989,KOBI MODULES - QUESTION AND ANSWERS,0.0,104,,8392.64
2022-09-01,281.4593016696,KOBI MODULES - SALES FOLLOWUP,0.0,105,,4916.03
2022-09-01,9064.0051939209,KOBI MODULES - SEARCH,0.0,106,,96000.00
2022-09-01,838.1610227315,KOBI MODULES - SEO LANDING PAGES,0.0,107,,6000.00
2022-09-01,9885.571645818573,KOBI MODULES - SEO PAGES GENERATOR,0.0,108,,85346.31
2022-09-01,7021.00126446423,KOBI MODULES - SERVICES,0.0,109,,66749.38
2022-09-01,8455.5640293821,KOBI MODULES - STORE,0.0,110,,94693.99
2022-09-01,489.603785936,KOBI MODULES - TMS,0.0,111,,3977.05
2022-09-01,1142.7638181884518,LEGACY TRANSLATOR,0.0,112,,1955.79
2022-09-01,562.4200925837202,LOCAL TOOLBOX,0.0,113,,4800.00
2022-09-01,3894.64889838061,LOCUS,0.0,114,,38498.79
2022-09-01,78.02000000000001,LOYALTY MOBILE APP,0.0,116,,0.00
2022-09-01,952.1465608879,LOYALTY-ORCHESTRATOR,0.0,117,,8955.54
2022-09-01,0.069,LYSA - LOYALTY SERVICE ACCOUNT,0.0,118,,0.18
2022-09-01,2471.752688257704,MAILBREW,0.0,119,,30000.00
2022-09-01,6.368767994106835,MARKETING DATAFACTORY,0.0,120,,890.82
2022-09-01,20810.21364046134,MEDIA INTEGRATOR,0.0,121,,2400.00
2022-09-01,516.0419340488291,MEDIA ORDER MANAGER,0.0,122,,7369.94
2022-09-01,3.20714,MEDIA PICKER,0.0,123,,0.00
2022-09-01,5640.78312917519,MESSAGEO,0.0,124,,54000.00
2022-09-01,0.2583630231893355,MIRAKL,0.0,125,,27.12
2022-09-01,2317.509815781,MODEL SELECTOR,0.0,126,,59664.91
2022-09-01,1165.3558074596,MONITORING SEO,0.0,127,,0.00
2022-09-01,7091.140367336667,MOVE CUSTOMER,0.0,128,,0.00
2022-09-01,5494.542065346207,MOVE CUSTOMER ORDER,0.0,129,,1527.21
2022-09-01,123.32041666666666,MOVE LOYALTY,0.0,130,,0.00
2022-09-01,126.43781,MULTIPLE REVIEWS APP,0.0,131,,1188.65
2022-09-01,1800.1644412562543,MYHOME,0.0,132,,27104.85
2022-09-01,1781.8000000000002,NDB - NEW DEPOSIT BRICK,0.0,133,,14400.00
2022-09-01,847.9625854647152,NEWDEAL,0.0,134,,9763.70
2022-09-01,1876.909290841416,NEXT PRODUCT TO BUY,0.0,135,,22797.33
2022-09-01,1757.2143208187376,NOTIFY,0.0,136,,16893.13
2022-09-01,22268.334453828727,OFFER REPOSITORY,0.0,137,,349830.79
2022-09-01,7653.362609164076,OLT,0.0,138,,1327.51
2022-09-01,2220.667053020355,OMNICARE,0.0,139,,240.00
2022-09-01,1637.0376876529845,ONLINE EXPERIENCE WEB FRONT,0.0,141,,11941.04
2022-09-01,2275.7834765137136,OPCOM ADVISOR,0.0,142,,30000.00
2022-09-01,2611.6849712564,OPECOM V2,0.0,143,,0.00
2022-09-01,10378.71944806477,OPTIMEEZE,0.0,144,,162837.89
2022-09-01,65651.30601903654,OPUS,0.0,145,,864000.00
2022-09-01,2908.3859093198,OPUS CATALOGS BROADCAST,0.0,146,,24422.43
2022-09-01,1903.9744859395,OPUS CATEGORY,0.0,147,,9600.00
2022-09-01,0.124,OPUS CROSS SELL,0.0,149,,0.00
2022-09-01,3631.2221676926015,OPUS DIY KNOWLEDGE GRAPH,0.0,150,,15712.33
2022-09-01,401.9595000000001,OPUS INTERFACE,0.0,151,,2783.49
2022-09-01,2192.82929,OPUS LEGACY,0.0,152,,0.00
2022-09-01,576.9814533527,OPUS NAVIGATION,0.0,153,,8400.00
2022-09-01,5490.485804425801,OPUS PRODUCT AND DECISION,0.0,154,,40571.26
2022-09-01,1108.7967907552822,OPUS RANKING,0.0,155,,22680.00
2022-09-01,43.10151277871685,OPUS RECOMMENDATION,0.0,156,,1539.47
2022-09-01,536.9471529451,OPUS SEARCH,0.0,157,,4200.00
2022-09-01,1291.207551896,ORDERSWITCHER,0.0,158,,28514.36
2022-09-01,24814.495777492008,OREO,0.0,159,,391942.70
2022-09-01,46014.9633661985,ORION,0.0,160,,2339.47
2022-09-01,111.9395,OTR - OPERATIONAL TEAM REPOSITORY,0.0,161,,1200.00
2022-09-01,475.5057324998628,PAYMENT CROSS TECHNOLOGIES,0.0,162,,5871.40
2022-09-01,1304.4152132324998,PAYMENT DATA REPOSITORY,0.0,163,,13534.95
2022-09-01,2028.8927,PDC,0.0,164,,0.00
2022-09-01,1615.7080844272866,PICK UP PLANNING,0.0,165,,18169.39
2022-09-01,552.5973091208202,PLATFORMSMS,0.0,166,,0.00
2022-09-01,36.9045930204,POSLOG ACL COFFRE,0.0,169,,120.00
2022-09-01,357.8013669563992,POSLOG ACL TIC,0.0,170,,1200.00
2022-09-01,75.91753091787986,POSLOG ACL TICCAI,0.0,171,,1680.00
2022-09-01,5573.877164718109,PRODUCT MATCH AND MERGE - PMM,0.0,173,,83271.93
2022-09-01,3.4650118028000003,PRODUCT MEDIA BOARD,0.0,174,,0.00
2022-09-01,98.64,PRODUCT PUBLICATION TRACKING,0.0,175,,0.00
2022-09-01,6224.997207589615,PRODUCT REVIEWS,0.0,176,,93356.94
2022-09-01,2645.294878933624,PROJECT BOOSTER,0.0,177,,44310.13
2022-09-01,227.465,PROJECT EXECUTION,0.0,178,,2867.45
2022-09-01,3289.9723965129715,PVR,0.0,179,,7203.78
2022-09-01,54357.86035132757,PYXIS,0.0,180,,36219.91
2022-09-01,4438.606041653351,PYXIS SAPHIR,0.0,181,,4744.24
2022-09-01,740.0219910984,QB,0.0,182,,0.00
2022-09-01,98.7305,QBOOSTING BY ULYS,0.0,183,,1896.12
2022-09-01,11092.656028605816,QMS - QUALITY MANAGEMENT SYSTEM,0.0,184,,0.00
2022-09-01,2010.2903439182528,QUESTION AND ANSWERS,0.0,185,,19838.28
2022-09-01,4019.714624180716,QUOTATION,0.0,186,,36000.00
2022-09-01,65.89750000000001,RETURN MANAGEMENT FOR CASHING,0.0,187,,586.38
2022-09-01,140.1204167007,RETURNS AUDIT MANAGEMENT,0.0,188,,3230.61
